0.1554497608108541	0.15544976081085407	0.21983916000636347	0.3108995216217081	0.8981553178102248	
0.25527946175243804	0.25527946175243804	0.3610196770056016	0.5105589235048761	0.6918519865253581	
0.18090061226111834	0.1809006122611183	0.2558320993012701	0.36180122452223656	0.8591855142333467	
0.29962564162666167	0.29962564162666167	0.42373464602316546	0.5992512832533233	0.5308444207472568	
0.0234411572985602	0.023441157298560198	0.03315080256934489	0.04688231459712039	0.9977996277590172	
0.2952066293063859	0.2952066293063859	0.4174852188675377	0.5904132586127718	0.5502948010916479	
0.10460972119074684	0.10460972119074682	0.1479404864640223	0.20921944238149362	0.9552248163961998	
0.02931343350443327	0.029313433504433266	0.041455455221691404	0.05862686700886652	0.9965569632135683	
0.3133324672532161	0.3133324672532161	0.44311902472132186	0.6266649345064322	0.46323009371164336	
0.28160001939557877	0.2816000193955787	0.398242566593754	0.5632000387911573	0.6046581121685854	
0.11018331792404498	0.11018331792404497	0.15582274255545092	0.2203666358480899	0.9501984485411407	
0.3405460877196776	0.34054608771967754	0.48160489586626565	0.681092175439355	0.268750622530579	
0.3379898747844017	0.3379898747844016	0.47798986486488493	0.6759797495688031	0.2934327117855066	
0.35326771816463415	0.3532677181646341	0.49959599817702166	0.7065354363292681	0.040191472006154236	
0.17123736547820576	0.17123736547820573	0.24216620464431696	0.3424747309564114	0.8748840593545337	
0.328723824494551	0.32872382449455095	0.4648856908753469	0.6574476489891018	0.3681374440034667	
0.19284010525904766	0.19284010525904763	0.2727170922268004	0.38568021051809526	0.8381536556201585	
0.32984925852624947	0.3298492585262494	0.4664772949465311	0.6596985170524987	0.3599940738365955	
0.2105302240580812	0.21053022405808114	0.2977346981523848	0.4210604481161622	0.8033779920214601	
0.025826268803338638	0.025826268803338635	0.03652385960717466	0.051652537606677255	0.9973284467604349	
0.20015960732639623	0.2001596073263962	0.2830684313202626	0.40031921465279235	0.8243112596340918	
0.31646157947956793	0.3164615794795679	0.447544257670016	0.6329231589591356	0.4458884947006113	
0.27599195239537055	0.27599195239537055	0.3903115621833626	0.551983904790741	0.6250020301598486	
0.339800109202219	0.3398001092022189	0.4805499229296367	0.6796002184044377	0.2762011699636351	
0.3461280606099415	0.34612806060994145	0.4894989976324758	0.6922561212198828	0.203869873368298	
0.34773207590514565	0.3477320759051456	0.4917674178172074	0.6954641518102911	0.18071864069205665	
0.2877397108663002	0.2877397108663001	0.4069254015404346	0.5754794217326001	0.581073894031236	
0.29790854490987073	0.2979085449098707	0.42130630455837337	0.5958170898197412	0.5385201862116856	
0.2810128884634451	0.2810128884634451	0.39741223806664183	0.56202577692689	0.6068393956719119	
0.35349661372971536	0.3534966137297153	0.49991970538952657	0.7069932274594305	0.01792073249048993	
0.35245520345738446	0.3524552034573844	0.4984469288584016	0.7049104069147687	0.07875681841282232	
0.19527997444416362	0.19527997444416356	0.2761675883188075	0.39055994888832707	0.8336221282143935	
0.055798084782522045	0.05579808478252204	0.07891040825388647	0.11159616956504406	0.9874677665001627	
0.32499729441257785	0.3249972944125778	0.45961558149282916	0.6499945888251555	0.3937182609379883	
0.32010980686099433	0.3201098068609943	0.4527036303114501	0.6402196137219884	0.4245440994894826	
0.03946611477096466	0.03946611477096465	0.05581351476327134	0.07893222954192929	0.9937501729705914	
0.30795795465769066	0.30795795465769066	0.43551831611758474	0.6159159093153813	0.4912180628849207	
0.015327145338298088	0.015327145338298086	0.02167585680988471	0.03065429067659617	0.9990598725432973	
0.16226655027439565	0.16226655027439563	0.22947955611754595	0.3245331005487912	0.8884573896909048	
0.12177891576335333	0.12177891576335331	0.17222139428362493	0.24355783152670657	0.9388073100503728	
0.21815549810945153	0.2181554981094515	0.3085184641326444	0.43631099621890296	0.786934196205081	
0.1038315641848729	0.10383156418487288	0.14684000627265972	0.2076631283697457	0.9559037871205349	
0.3535531242773531	0.353553124277353	0.499999623372413	0.7071062485547059	0.0012273996010290092	
0.35326218236803875	0.3532621823680387	0.4995881693783979	0.7065243647360773	0.040578862336994044	
0.1749086846226492	0.17490868462264916	0.24735823397018883	0.34981736924529827	0.869054438081181	
0.014903845026357637	0.014903845026357634	0.021077219767781763	0.029807690052715264	0.9991111065479367	
0.12611549331640234	0.12611549331640234	0.1783542410734296	0.25223098663280463	0.934215745298956	
0.3293140732788969	0.32931407327889684	0.4657204287113431	0.6586281465577936	0.3638927439832939	
0.2592202197573067	0.2592202197573067	0.3665927504221172	0.5184404395146134	0.6800286915651346	
0.352922918869182	0.3529229188691819	0.49910837833709654	0.7058458377383637	0.05969343929490789	
0.33876046918653263	0.3387604691865326	0.4790796499194673	0.677520938373065	0.2862354906928258	
0.3496125681742015	0.34961256817420144	0.49442683548804395	0.6992251363484028	0.14889062226048663	
0.20825169363569845	0.20825169363569843	0.29451236952677146	0.4165033872713968	0.808115002201361	
0.3491610158733359	0.34916101587333587	0.4937882441000391	0.6983220317466716	0.1571390465619568	
0.33134616762341557	0.3313461676234155	0.46859424409338307	0.6626923352468309	0.3488233616176008	
0.2858029532691758	0.28580295326917576	0.40418641267955224	0.5716059065383514	0.5886708547405237	
0.017913183905069827	0.017913183905069827	0.025333067623833187	0.035826367810139655	0.9987156465876887	
0.14295186568378718	0.14295186568378715	0.2021644672165488	0.28590373136757424	0.9146136412607215	
0.12284663815636825	0.12284663815636822	0.17373138177267608	0.2456932763127364	0.9376937815456743	
0.3466507304950738	0.3466507304950737	0.4902381644726739	0.6933014609901473	0.1966371490279855	
0.20389408529535802	0.203894085295358	0.28834978071235196	0.407788170590716	0.8169563120831824	
