?	?	?	?	[TSH_value = (-0.7 , 0.4744835885014629)]	[class = positive]	0,96875	0,9135802469135802		0,6888888888888889	0,3111111111111111	0,9932885906040269	0,6888888888888889	0,15979381443298968	0,23195876288659795	0,12153257519396321
?	[thyroxin = (13.899621928011175 , 25.3)]	?	?	?	[class = positive]	0,78125	0,9876543209876543		0,9259259259259259	0,07407407407407407	0,9580838323353293	0,9259259259259259	0,12886597938144329	0,13917525773195877	0,1059092358380274
?	?	?	?	[TSH_value = (-0.7 , 0.6553412839013004)]	[class = positive]	1,0	0,8765432098765432		0,6153846153846154	0,38461538461538464	1,0	0,6153846153846154	0,16494845360824742	0,26804123711340205	0,12073546604315018
?	[thyroxin = (13.887671733035518 , 25.3)]	?	?	?	[class = positive]	0,78125	0,9876543209876543		0,9259259259259259	0,07407407407407407	0,9580838323353293	0,9259259259259259	0,12886597938144329	0,13917525773195877	0,1059092358380274
?	?	[Triiodothyronine = (2.9862073959568756 , 10.0)]	?	?	[class = positive]	0,71875	0,9938271604938271		0,9583333333333334	0,041666666666666664	0,9470588235294117	0,9583333333333334	0,11855670103092783	0,12371134020618557	0,09815070677011371
?	?	[Triiodothyronine = (3.1964851237271583 , 10.0)]	?	?	[class = positive]	0,65625	1,0		1,0	0,0	0,9364161849710982	1,0	0,10824742268041238	0,10824742268041238	0,09039217770220002
?	?	?	?	[TSH_value = (-0.7 , 0.6971461280519122)]	[class = positive]	1,0	0,8765432098765432		0,6153846153846154	0,38461538461538464	1,0	0,6153846153846154	0,16494845360824742	0,26804123711340205	0,12073546604315018
?	[thyroxin = (13.2642858523546 , 25.3)]	?	?	?	[class = positive]	0,8125	0,9753086419753086		0,8666666666666667	0,13333333333333333	0,9634146341463414	0,8666666666666667	0,13402061855670103	0,15463917525773196	0,10851312573068339
?	[thyroxin = (13.827867738696773 , 25.3)]	?	?	?	[class = positive]	0,78125	0,9876543209876543		0,9259259259259259	0,07407407407407407	0,9580838323353293	0,9259259259259259	0,12886597938144329	0,13917525773195877	0,1059092358380274
?	?	[Triiodothyronine = (3.1186879110796264 , 10.0)]	?	?	[class = positive]	0,65625	1,0		1,0	0,0	0,9364161849710982	1,0	0,10824742268041238	0,10824742268041238	0,09039217770220002
?	[thyroxin = (12.854150119152223 , 25.3)]	?	?	?	[class = positive]	0,90625	0,9567901234567902		0,8055555555555556	0,19444444444444445	0,9810126582278481	0,8055555555555556	0,14948453608247422	0,18556701030927836	0,11887554469125305
?	?	?	?	[TSH_value = (-0.7 , 0.47726081182993596)]	[class = positive]	0,96875	0,9135802469135802		0,6888888888888889	0,3111111111111111	0,9932885906040269	0,6888888888888889	0,15979381443298968	0,23195876288659795	0,12153257519396321
?	?	[Triiodothyronine = (3.110329807856086 , 10.0)]	?	?	[class = positive]	0,65625	1,0		1,0	0,0	0,9364161849710982	1,0	0,10824742268041238	0,10824742268041238	0,09039217770220002
[T3-resin = (89.83196233181026 , 144.0)]	[thyroxin = (0.5 , 12.924147605776557)]	?	?	?	[class = negative]	0,9629629629629629	0,90625		0,9811320754716981	0,018867924528301886	0,8285714285714286	0,9811320754716981	0,8041237113402062	0,8195876288659794	0,11972579445212028
?	?	[Triiodothyronine = (0.2 , 3.2397306653904323)]	?	?	[class = negative]	1,0	0,65625		0,9364161849710982	0,06358381502890173	1,0	0,9364161849710982	0,8350515463917526	0,8917525773195877	0,09039217770219998
?	?	?	?	[TSH_value = (0.40676452525448886 , 56.3)]	[class = negative]	0,9135802469135802	0,96875		0,9932885906040269	0,006711409395973154	0,6888888888888889	0,9932885906040269	0,7628865979381443	0,7680412371134021	0,1215325751939631
?	?	[Triiodothyronine = (0.2 , 3.2561710573057168)]	?	?	[class = negative]	1,0	0,65625		0,9364161849710982	0,06358381502890173	1,0	0,9364161849710982	0,8350515463917526	0,8917525773195877	0,09039217770219998
?	[thyroxin = (1.0130455139627634 , 16.915407259823937)]	?	?	[TSH_value = (0.4741984091436309 , 56.3)]	[class = negative]	0,9012345679012346	1,0		1,0	0,0	0,6666666666666666	1,0	0,7525773195876289	0,7525773195876289	0,12413646508661913
?	[thyroxin = (1.0155414242479375 , 16.991257834970884)]	[Triiodothyronine = (0.2 , 3.0480404877862926)]	?	?	[class = negative]	0,9814814814814815	0,8125		0,9636363636363636	0,03636363636363636	0,896551724137931	0,9636363636363636	0,8195876288659794	0,8505154639175257	0,10936337549155062
?	?	[Triiodothyronine = (0.2 , 3.28344
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 1.8064490065203174)]	[TSH_value = (-0.7 , 0.42524613259759925)]	[class = positive]	0,96875	0,9320987654320988		0,7380952380952381	0,2619047619047619	0,993421052631579	0,7380952380952381	0,15979381443298968	0,21649484536082475	0,12408332447656498
[T3-resin = (65.0 , 113.00617998734153)]	[thyroxin = (13.058273148467144 , 25.3)]	?	?	?	[class = positive]	0,71875	0,9938271604938271		0,9583333333333334	0,041666666666666664	0,9470588235294117	0,9583333333333334	0,11855670103092783	0,12371134020618557	0,09815070677011371
?	[thyroxin = (0.5 , 17.439123114958928)]	[Triiodothyronine = (0.2 , 3.215174243746871)]	?	?	[class = negative]	1,0	0,71875		0,9473684210526315	0,05263157894736842	1,0	0,9473684210526315	0,8350515463917526	0,8814432989690721	0,09900095653098095
?	[thyroxin = (0.5 , 12.620287481411214)]	[Triiodothyronine = (0.2 , 3.1954198212169684)]	?	?	[class = negative]	0,9567901234567902	0,9375		0,9872611464968153	0,012738853503184714	0,8108108108108109	0,9872611464968153	0,7989690721649485	0,8092783505154639	0,12317993410564354
?	[thyroxin = (0.5 , 16.13528951887243)]	[Triiodothyronine = (0.2 , 2.9531111016662637)]	?	?	[class = negative]	0,9938271604938271	0,84375		0,9698795180722891	0,030120481927710843	0,9642857142857143	0,9698795180722891	0,8298969072164949	0,8556701030927835	0,11536826442767567
?	[thyroxin = (0.5 , 12.935141962709597)]	[Triiodothyronine = (0.2 , 3.112258261280493)]	?	?	[class = negative]	0,9629629629629629	0,90625		0,9811320754716981	0,018867924528301886	0,8285714285714286	0,9811320754716981	0,8041237113402062	0,8195876288659794	0,11972579445212028
?	[thyroxin = (0.5 , 21.764575564663147)]	[Triiodothyronine = (0.2 , 6.740891023340582)]	[BasalThyroid-StimulatingHormone = (0.1 , 56.4)]	[TSH_value = (0.43957045465190103 , 56.3)]	[class = negative]	0,9135802469135802	1,0		1,0	0,0	0,6956521739130435	1,0	0,7628865979381443	0,7628865979381443	0,1258369646083537
[T3-resin = (96.92700147181648 , 144.0)]	[thyroxin = (0.5 , 12.296169355587338)]	?	?	?	[class = negative]	0,9197530864197531	0,96875		0,9933333333333333	0,006666666666666667	0,7045454545454546	0,9933333333333333	0,7680412371134021	0,7731958762886598	0,12238282495483044
