?	[thyroxin = (12.460857528224878 , 25.3)]	?	?	?	[class = positive]	0,9032258064516129	0,9629629629629629		0,8235294117647058	0,17647058823529413	0,9811320754716981	0,8235294117647058	0,14507772020725387	0,17616580310880828	0,11678165856801524
?	[thyroxin = (14.529728003585225 , 25.3)]	?	?	?	[class = positive]	0,7419354838709677	1,0		1,0	0,0	0,9529411764705882	1,0	0,11917098445595854	0,11917098445595854	0,10002953099412064
?	?	?	?	[TSH_value = (-0.7 , 0.48833681905634285)]	[class = positive]	0,967741935483871	0,9135802469135802		0,6818181818181818	0,3181818181818182	0,9932885906040269	0,6818181818181818	0,15544041450777202	0,22797927461139897	0,11882198179816908
?	?	?	?	[TSH_value = (-0.7 , 0.6719670493355623)]	[class = positive]	1,0	0,8827160493827161		0,62	0,38	1,0	0,62	0,16062176165803108	0,25906735751295334	0,11900990630620956
?	[thyroxin = (13.976634856294245 , 25.247971867549772)]	?	?	?	[class = positive]	0,7419354838709677	1,0		1,0	0,0	0,9529411764705882	1,0	0,11917098445595854	0,11917098445595854	0,10002953099412064
?	?	?	?	[TSH_value = (-0.7 , 0.686114790180443)]	[class = positive]	1,0	0,8827160493827161		0,62	0,38	1,0	0,62	0,16062176165803108	0,25906735751295334	0,11900990630620956
?	[thyroxin = (13.303141927452883 , 25.3)]	?	?	?	[class = positive]	0,8387096774193549	0,9876543209876543		0,9285714285714286	0,07142857142857142	0,9696969696969697	0,9285714285714286	0,13471502590673576	0,14507772020725387	0,11141238690971571
?	[thyroxin = (14.47598047426635 , 25.3)]	?	?	?	[class = positive]	0,7419354838709677	1,0		1,0	0,0	0,9529411764705882	1,0	0,11917098445595854	0,11917098445595854	0,10002953099412064
?	[thyroxin = (13.918757416006043 , 24.224635291080354)]	?	[BasalThyroid-StimulatingHormone = (0.1 , 56.4)]	?	[class = positive]	0,7419354838709677	1,0		1,0	0,0	0,9529411764705882	1,0	0,11917098445595854	0,11917098445595854	0,10002953099412064
?	[thyroxin = (14.4283845700836 , 25.3)]	?	?	?	[class = positive]	0,7419354838709677	1,0		1,0	0,0	0,9529411764705882	1,0	0,11917098445595854	0,11917098445595854	0,10002953099412064
?	[thyroxin = (12.431988713308055 , 25.3)]	?	?	?	[class = positive]	0,9032258064516129	0,9629629629629629		0,8235294117647058	0,17647058823529413	0,9811320754716981	0,8235294117647058	0,14507772020725387	0,17616580310880828	0,11678165856801524
?	[thyroxin = (13.15362523873165 , 25.3)]	?	?	?	[class = positive]	0,8387096774193549	0,9876543209876543		0,9285714285714286	0,07142857142857142	0,9696969696969697	0,9285714285714286	0,13471502590673576	0,14507772020725387	0,11141238690971571
?	[thyroxin = (13.713491825229232 , 25.3)]	?	?	?	[class = positive]	0,8064516129032258	0,9938271604938271		0,9615384615384616	0,038461538461538464	0,9640718562874252	0,9615384615384616	0,12953367875647667	0,13471502590673576	0,10789551397352948
?	[thyroxin = (13.115807056774317 , 25.3)]	?	?	?	[class = positive]	0,8387096774193549	0,9876543209876543		0,9285714285714286	0,07142857142857142	0,9696969696969697	0,9285714285714286	0,13471502590673576	0,14507772020725387	0,11141238690971571
?	[thyroxin = (14.03593645715498 , 24.427137840810076)]	?	?	[TSH_value = (-0.7 , 52.564794020786096)]	[class = positive]	0,7419354838709677	1,0		1,0	0,0	0,9529411764705882	1,0	0,11917098445595854	0,11917098445595854	0,10002953099412064
?	?	?	?	[TSH_value = (-0.7 , 0.6905949124793453)]	[class = positive]	1,0	0,8827160493827161		0,62	0,38	1,0	0,62	0,16062176165803108	0,25906735751295334	0,11900990630620956
?	[thyroxin = (13.944869100289495 , 24.26615951513616)]	?	?	?	[class = positive]	0,7419354838709677	1,0		1,0	0,0	0,9529411764705882	1,0	0,11917098445595854	0,11917098445595854	0,10002953099412064
?	[thyroxin = (13.20597607719019 , 25.3)]	?	[BasalThyroid-StimulatingHormone = (0.1 , 25.471331657468387)]	?	[class = positive]	0,8387096774193549	0,9876543209876543		0,9285714285714286	0,07142857142857142	0,9696969696969697	0,9285714285714286	0,13471502590673576	0,14507772020725387	0,11141238690971571
?	[thyroxin = (14.055543281934737 , 24.4017722914836)]	?	[BasalThyroid-StimulatingHormone = (0.1 , 16.63509845447434)]	?	[class = positive]	0,7419354838709677	1,0		1,0	0,0	0,9529411764705882	1,0	0,11917098445595854	0,11917098445595854	0,10002953099412064
?	[thyroxin = (0.5 , 13.042553156770001)]	?	?	?	[class = negative]	0,9876543209876543	0,8387096774193549		0,9696969696969697	0,030303030303030304	0,9285714285714286	0,9696969696969697	0,8290155440414507	0,8549222797927462	0,11141238690971567
?	[thyroxin = (0.5 , 13.08664430520814)]	?	?	?	[class = negative]	0,9876543209876543	0,8387096774193549		0,9696969696969697	0,030303030303030304	0,9285714285714286	0,9696969696969697	0,8290155440414507	0,8549222797927462	0,11141238690971567
?	[thyroxin = (0.5 , 13.319144438960121)]	?	?	?	[class = negative]	0,9876543209876543	0,8387096774193549		0,9696969696969697	0,030303030303030304	0,9285714285714286	0,9696969696969697	0,8290155440414507	0,8549222797927462	0,11141238690971567
[T3-resin = (68.79864578011087 , 142.08476587468067)]	?	?	?	[TSH_value = (0.4683345829273493 , 52.83776010443013)]	[class = negative]	0,9074074074074074	1,0		1,0	0,0	0,6739130434782609	1,0	0,7616580310880829	0,7616580310880829	0,12233885473435535
?	[thyroxin = (0.5 , 14.130091960712605)]	[Triiodothyronine = (0.2 , 10.0)]	?	?	[class = negative]	1,0	0,8064516129032258		0,9642857142857143	0,03571428571428571	1,0	0,9642857142857143	0,8393782383419689	0,8704663212435233	0,10872775108056598
[T3-resin = (69.21984568270814 , 143.5924582601516)]	?	?	?	[TSH_value = (0.4751321490749352 , 51.64530846755012)]	[class = negative]	0,9074074074074074	1,0		1,0	0,0	0,6739130434782609	1,0	0,7616580310880829	0,7616580310880829	0,12233885473435535
?	[thyroxin = (0.8778468699748392 , 14.439315739713429)]	[Triiodothyronine = (0.2 , 2.6705214500446903)]	?	?	[class = negative]	0,9506172839506173	0,967741935483871		0,9935483870967742	0,0064516129032258064	0,7894736842105263	0,9935483870967742	0,7979274611398963	0,8031088082901554	0,12381540444038763
[T3-resin = (68.28476035772412 , 141.20963744439885)]	?	?	?	[TSH_value = (0.48658702930178355 , 52.42709461453412)]	[class = negative]	0,9074074074074074	1,0		1,0	0,0	0,6739130434782609	1,0	0,7616580310880829	0,7616580310880829	0,12233885473435535
?	[thyroxin = (0.5 , 13.113402160600113)]	[Triiodothyronine = (0.2 , 2.9163305617736706)]	?	?	[class = negative]	0,9814814814814815	0,9032258064516129		0,9814814814814815	0,018518518518518517	0,9032258064516129	0,9814814814814815	0,8238341968911918	0,8393782383419689	0,11927836988912466
?	[thyroxin = (0.5 , 13.262210414830072)]	[Triiodothyronine = (0.2 , 5.447818828431069)]	?	?	[class = negative]	0,9876543209876543	0,8387096774193549		0,9696969696969697	0,030303030303030304	0,9285714285714286	0,9696969696969697	0,8290155440414507	0,8549222797927462	0,11141238690971567
?	[thyroxin = (0.5 , 14.016224537634312)]	?	?	?	[class = negative]	1,0	0,8064516129032258		0,9642857142857143	0,03571428571428571	1,0	0,9642857142857143	0,8393782383419689	0,8704663212435233	0,10872775108056598
?	[thyroxin = (0.5 , 13.176670881520836)]	[Triiodothyronine = (0.2 , 9.164057779802535)]	?	?	[class = negative]	0,9876543209876543	0,8387096774193549		0,9696969696969697	0,030303030303030304	0,9285714285714286	0,9696969696969697	0,8290155440414507	0,8549222797927462	0,11141238690971567
?	[thyroxin = (0.5 , 14.086491991890814)]	?	?	?	[class = negative]	1,0	0,8064516129032258		0,9642857142857143	0,03571428571428571	1,0	0,9642857142857143	0,8393782383419689	0,8704663212435233	0,10872775108056598
[T3-resin = (68.62243818696854 , 141.66027384424387)]	?	[Triiodothyronine = (0.2 , 10.0)]	?	[TSH_value = (0.41413910465441117 , 52.49634882389004)]	[class = negative]	0,9074074074074074	1,0		1,0	0,0	0,6739130434782609	1,0	0,7616580310880829	0,7616580310880829	0,12233885473435535
?	[thyroxin = (13.024471671538043 , 25.3)]	?	?	?	[class = positive]	0,8064516129032258	0,9753086419753086		0,8620689655172413	0,13793103448275862	0,9634146341463414	0,8620689655172413	0,12953367875647667	0,15025906735751296	0,10539880265242019
?	[thyroxin = (13.016312023250094 , 25.3)]	?	?	?	[class = positive]	0,8064516129032258	0,9753086419753086		0,8620689655172413	0,13793103448275862	0,9634146341463414	0,8620689655172413	0,12953367875647667	0,15025906735751296	0,10539880265242019
?	?	[Triiodothyronine = (2.9668489072048105 , 10.0)]	?	?	[class = positive]	0,6774193548387096	1,0		1,0	0,0	0,9418604651162791	1,0	0,10880829015544041	0,10880829015544041	0,09133131090767538
?	[thyroxin = (13.9752815343926 , 25.3)]	?	?	?	[class = positive]	0,7741935483870968	0,9876543209876543		0,9230769230769231	0,07692307692307693	0,9580838323353293	0,9230769230769231	0,12435233160621761	0,13471502590673576	0,10271416682327042
?	[thyroxin = (13.937977066855211 , 25.3)]	?	?	?	[class = positive]	0,7741935483870968	0,9876543209876543		0,9230769230769231	0,07692307692307693	0,9580838323353293	0,9230769230769231	0,12435233160621761	0,13471502590673576	0,10271416682327042
?	[thyroxin = (12.732920781518274 , 25.3)]	?	?	?	[class = positive]	0,9032258064516129	0,9506172839506173		0,7777777777777778	0,2222222222222222	0,9808917197452229	0,7777777777777778	0,14507772020725387	0,18652849740932642	0,11511718435394239
?	[thyroxin = (12.99521723134944 , 25.3)]	?	?	?	[class = positive]	0,8709677419354839	0,9629629629629629		0,8181818181818182	0,18181818181818182	0,975	0,8181818181818182	0,13989637305699482	0,17098445595854922	0,11243254852479262
?	[thyroxin = (12.402842073988474 , 25.3)]	?	?	?	[class = positive]	0,9032258064516129	0,9506172839506173		0,7777777777777778	0,2222222222222222	0,9808917197452229	0,7777777777777778	0,14507772020725387	0,18652849740932642	0,11511718435394239
[T3-resin = (65.0 , 144.0)]	[thyroxin = (13.390459502511675 , 25.3)]	?	?	?	[class = positive]	0,8064516129032258	0,9753086419753086		0,8620689655172413	0,13793103448275862	0,9634146341463414	0,8620689655172413	0,12953367875647667	0,15025906735751296	0,10539880265242019
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 2.9693623445680046)]	[TSH_value = (-0.6 , 0.6648130915067815)]	[class = positive]	1,0	0,8950617283950617		0,6458333333333334	0,3541666666666667	1,0	0,6458333333333334	0,16062176165803108	0,24870466321243523	0,12067438052028241
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 9.84655421046751)]	[TSH_value = (-0.6 , 0.6172396507897534)]	[class = positive]	1,0	0,8950617283950617		0,6458333333333334	0,3541666666666667	1,0	0,6458333333333334	0,16062176165803108	0,24870466321243523	0,12067438052028241
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 2.4767664088477)]	[TSH_value = (-0.6 , 0.44767711720170433)]	[class = positive]	0,967741935483871	0,9320987654320988		0,7317073170731707	0,2682926829268293	0,993421052631579	0,7317073170731707	0,15544041450777202	0,21243523316062177	0,12131869311927837
?	?	?	?	[TSH_value = (-0.6 , 0.6090340864052463)]	[class = positive]	1,0	0,8950617283950617		0,6458333333333334	0,3541666666666667	1,0	0,6458333333333334	0,16062176165803108	0,24870466321243523	0,12067438052028241
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 2.9700416852823253)]	[TSH_value = (-0.6 , 0.6651125444603944)]	[class = positive]	1,0	0,8950617283950617		0,6458333333333334	0,3541666666666667	1,0	0,6458333333333334	0,16062176165803108	0,24870466321243523	0,12067438052028241
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 2.971004900480871)]	[TSH_value = (-0.6 , 0.6655371291056084)]	[class = positive]	1,0	0,8950617283950617		0,6458333333333334	0,3541666666666667	1,0	0,6458333333333334	0,16062176165803108	0,24870466321243523	0,12067438052028241
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 16.31174134346724)]	[TSH_value = (-0.6 , 0.43035015137461785)]	[class = positive]	0,967741935483871	0,9320987654320988		0,7317073170731707	0,2682926829268293	0,993421052631579	0,7317073170731707	0,15544041450777202	0,21243523316062177	0,12131869311927837
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 2.483751049785521)]	[TSH_value = (-0.6 , 0.45075594247253636)]	[class = positive]	0,967741935483871	0,9320987654320988		0,7317073170731707	0,2682926829268293	0,993421052631579	0,7317073170731707	0,15544041450777202	0,21243523316062177	0,12131869311927837
?	?	?	?	[TSH_value = (-0.6 , 0.4010516979649762)]	[class = positive]	0,967741935483871	0,9320987654320988		0,7317073170731707	0,2682926829268293	0,993421052631579	0,7317073170731707	0,15544041450777202	0,21243523316062177	0,12131869311927837
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 2.594595585309831)]	[TSH_value = (-0.6 , 0.49961614303889)]	[class = positive]	0,967741935483871	0,9320987654320988		0,7317073170731707	0,2682926829268293	0,993421052631579	0,7317073170731707	0,15544041450777202	0,21243523316062177	0,12131869311927837
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 56.208417190199526)]	[TSH_value = (-0.6 , 0.649785975403887)]	[class = positive]	1,0	0,8950617283950617		0,6458333333333334	0,3541666666666667	1,0	0,6458333333333334	0,16062176165803108	0,24870466321243523	0,12067438052028241
[T3-resin = (65.0 , 144.0)]	?	?	?	[TSH_value = (-0.6 , 0.4720868632098387)]	[class = positive]	0,967741935483871	0,9320987654320988		0,7317073170731707	0,2682926829268293	0,993421052631579	0,7317073170731707	0,15544041450777202	0,21243523316062177	0,12131869311927837
[T3-resin = (65.0 , 115.44057388280841)]	?	[Triiodothyronine = (2.6635578513464035 , 9.391999034292636)]	?	[TSH_value = (-0.6 , 33.15057130959393)]	[class = positive]	0,6774193548387096	1,0		1,0	0,0	0,9418604651162791	1,0	0,10880829015544041	0,10880829015544041	0,09133131090767538
?	?	?	?	[TSH_value = (-0.6 , 0.4948034050912895)]	[class = positive]	0,967741935483871	0,9320987654320988		0,7317073170731707	0,2682926829268293	0,993421052631579	0,7317073170731707	0,15544041450777202	0,21243523316062177	0,12131869311927837
?	?	?	?	[TSH_value = (-0.6 , 0.6127606641463288)]	[class = positive]	1,0	0,8950617283950617		0,6458333333333334	0,3541666666666667	1,0	0,6458333333333334	0,16062176165803108	0,24870466321243523	0,12067438052028241
[T3-resin = (65.0 , 144.0)]	?	?	?	[TSH_value = (-0.6 , 0.4990000474581905)]	[class = positive]	0,967741935483871	0,9320987654320988		0,7317073170731707	0,2682926829268293	0,993421052631579	0,7317073170731707	0,15544041450777202	0,21243523316062177	0,12131869311927837
?	?	[Triiodothyronine = (2.958978861234539 , 10.0)]	?	?	[class = positive]	0,6774193548387096	1,0		1,0	0,0	0,9418604651162791	1,0	0,10880829015544041	0,10880829015544041	0,09133131090767538
?	?	?	?	[TSH_value = (-0.6 , 0.6220582135355599)]	[class = positive]	1,0	0,8950617283950617		0,6458333333333334	0,3541666666666667	1,0	0,6458333333333334	0,16062176165803108	0,24870466321243523	0,12067438052028241
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 40.10481135076151)]	[TSH_value = (-0.6 , 0.4410145059680399)]	[class = positive]	0,967741935483871	0,9320987654320988		0,7317073170731707	0,2682926829268293	0,993421052631579	0,7317073170731707	0,15544041450777202	0,21243523316062177	0,12131869311927837
?	[thyroxin = (12.7194050674115 , 25.3)]	?	?	[TSH_value = (-0.6 , 4.105411083801833)]	[class = positive]	0,9032258064516129	0,9506172839506173		0,7777777777777778	0,2222222222222222	0,9808917197452229	0,7777777777777778	0,14507772020725387	0,18652849740932642	0,11511718435394239
?	?	?	[BasalThyroid-StimulatingHormone = (0.1 , 56.4)]	[TSH_value = (-0.6 , 0.4510892363361251)]	[class = positive]	0,967741935483871	0,9320987654320988		0,7317073170731707	0,2682926829268293	0,993421052631579	0,7317073170731707	0,15544041450777202	0,21243523316062177	0,12131869311927837
?	?	?	?	[TSH_value = (0.4458762067301816 , 56.3)]	[class = negative]	0,9320987654320988	0,967741935483871		0,993421052631579	0,006578947368421052	0,7317073170731707	0,993421052631579	0,7823834196891192	0,7875647668393783	0,12131869311927834
