0.006388681810158687	0.006388681810158686	0.00903496046161271	0.012777363620317372	0.01806992092322542	0.025554727240634744	0.03613984184645084	0.05110945448126949	0.07227968369290168	0.10221890896253898	0.14455936738580336	0.20443781792507795	0.28911873477160666	0.40887563585015585	0.8158685119651704	
9.160447970135404E-4	9.160447970135403E-4	0.0012954829756778574	0.0018320895940270802	0.0025909659513557145	0.00366417918805416	0.005181931902711428	0.007328358376108318	0.010363863805422854	0.014656716752216635	0.020727727610845705	0.029313433504433266	0.041455455221691404	0.05862686700886652	0.9965569632135683	
8.219642454230108E-4	8.219642454230107E-4	0.001162432983662989	0.0016439284908460214	0.002324865967325978	0.003287856981692043	0.004649731934651956	0.006575713963384086	0.009299463869303913	0.013151427926768171	0.018598927738607825	0.026302855853536342	0.03719785547721565	0.052605711707072685	0.9972287993191857	
0.005351167671193934	0.005351167671193933	0.007567693895134911	0.010702335342387865	0.015135387790269818	0.021404670684775726	0.030270775580539633	0.042809341369551446	0.06054155116107925	0.08561868273910288	0.12108310232215849	0.17123736547820573	0.24216620464431696	0.3424747309564114	0.8748840593545337	
0.006465590758683442	0.006465590758683441	0.009143726139684272	0.012931181517366882	0.01828745227936854	0.02586236303473376	0.036574904558737076	0.05172472606946751	0.07314980911747414	0.103449452138935	0.14629961823494825	0.20689890427786997	0.29259923646989644	0.41379780855573983	0.8108900956781594	
0.0018316742015031912	0.001831674201503191	0.0025903784976147224	0.003663348403006382	0.005180756995229445	0.007326696806012764	0.01036151399045889	0.014653393612025528	0.02072302798091778	0.029306787224051056	0.04144605596183556	0.05861357444810211	0.08289211192367112	0.11722714889620423	0.9861620511474442	
0.008781652764482659	0.008781652764482659	0.012419132439582557	0.017563305528965317	0.024838264879165114	0.035126611057930635	0.04967652975833023	0.07025322211586127	0.09935305951666046	0.14050644423172254	0.19870611903332092	0.2810128884634451	0.39741223806664183	0.56202577692689	0.6068393956719119	
0.005073920147866853	0.005073920147866853	0.007175606687511403	0.010147840295733707	0.014351213375022806	0.020295680591467413	0.028702426750045612	0.040591361182934826	0.057404853500091224	0.08118272236586964	0.11480970700018243	0.16236544473173925	0.2296194140003648	0.32473088946347844	0.888312838394513	
0.0012333160865926466	0.0012333160865926464	0.0017441723363522308	0.0024666321731852923	0.003488344672704461	0.004933264346370584	0.006976689345408921	0.009866528692741166	0.01395337869081784	0.01973305738548233	0.027906757381635675	0.03946611477096465	0.05581351476327134	0.07893222954192929	0.9937501729705914	
0.0036501200288130632	0.003650120028813063	0.005162049249037105	0.007300240057626124	0.010324098498074209	0.014600480115252246	0.020648196996148414	0.02920096023050449	0.04129639399229682	0.05840192046100896	0.08259278798459363	0.11680384092201791	0.16518557596918723	0.23360768184403577	0.9438511015869566	
9.543551247382837E-4	9.543551247382834E-4	0.0013496619607251473	0.0019087102494765667	0.002699323921450294	0.0038174204989531325	0.005398647842900587	0.007634840997906264	0.010797295685801173	0.015269681995812526	0.021594591371602342	0.030539363991625046	0.04318918274320468	0.061078727983250085	0.9962624041766789	
0.011028841214661946	0.011028841214661944	0.015597136823034279	0.022057682429323884	0.031194273646068554	0.04411536485864776	0.062388547292137095	0.08823072971729551	0.12477709458427418	0.176461459434591	0.2495541891685483	0.3529229188691819	0.49910837833709654	0.7058458377383637	0.05969343929490789	
5.597869970334321E-4	5.597869970334321E-4	7.916583632447871E-4	0.0011195739940668642	0.0015833167264895742	0.0022391479881337284	0.0031666334529791484	0.004478295976267457	0.006333266905958297	0.008956591952534914	0.012666533811916594	0.017913183905069827	0.025333067623833187	0.035826367810139655	0.9987156465876887	
0.005931051248568269	0.005931051248568268	0.008387773114855125	0.011862102497136536	0.01677554622971025	0.023724204994273072	0.0335510924594205	0.047448409988546145	0.06710218491884098	0.09489681997709228	0.13420436983768194	0.18979363995418452	0.2684087396753638	0.37958727990836894	0.8436984021933022	
0.011029773236408098	0.011029773236408096	0.015598454900828113	0.02205954647281619	0.031196909801656222	0.04411909294563237	0.06239381960331244	0.08823818589126473	0.12478763920662485	0.17647637178252942	0.24957527841324967	0.3529527435650588	0.4991505568264992	0.7059054871301175	0.058265654370159646	
